,propid,zip,appraisal_2017,appraisal_2016,appraisal_2015,appraisal_2014,appraisal_2013
1929,3375340000000.0,78746,643661,614569,568049,503077,424659
1930,15322100000000.0,78746,1175500,1223660,1092557,1011669,857039
1931,16629000000000.0,78746,1028428,1028428,800485,741557,645620
1932,2773470000000.0,78746,1293542,1266572,1072140,992107,882338
1933,5241960000000.0,78746,1159892,1157227,1027339,990441,618351
1934,503151000000.0,78746,692876,656140,624309,571245,452691
1935,3560440000000.0,78746,1203728,1233924,1176279,1024302,908914
1936,5241960000000.0,78746,677483,646144,573415,528150,422818
1937,16701500000000.0,78746,718184,678736,654889,597908,478439
1938,499895000000.0,78746,649804,617683,562264,515865,409786
1939,3568290000000.0,78746,1072208,1069020,1135653,1025728,1000854
1940,3553240000000.0,78746,684634,665761,645988,632301,519286
1941,16629000000000.0,78746,1129116,982944,791812,735613,618231
1942,3566440000000.0,78746,1393556,1428652,1223495,1137882,988000
1943,14696300000000.0,78746,1087373,1103992,871347,818963,695278
1944,5055580000000.0,78746,663115,594440,530809,488439,410294
1945,2773470000000.0,78746,582606,557684,515549,505185,397990
1946,5241960000000.0,78746,770832,705425,711850,623692,625694
1947,4761200000000.0,78746,720991,660541,617252,556910,477982
1948,16629000000000.0,78746,997391,997391,794784,733051,625894
1949,2773470000000.0,78746,1169709,1166390,1271087,1146760,1101421
1950,16629000000000.0,78746,717062,681484,632242,580851,465477
1951,1400290000000.0,78746,693092,686864,663678,618668,510705
1952,14610600000000.0,78746,1018756,1082716,873855,675896,591943
1953,3556800000000.0,78746,584000,583519,501692,462623,385247
1954,16629000000000.0,78746,603764,576575,506632,467359,375469
1955,3567620000000.0,78746,1944498,1937280,1778319,1816852,1141161
1956,4457540000000.0,78746,1232254,1252430,1004878,893084,859219
1957,16701500000000.0,78746,618172,589439,544041,502538,407904
1958,16629000000000.0,78746,716573,681048,642651,591336,484954
1959,4170490000000.0,78746,685956,678890,642962,588728,504309
1960,16484900000000.0,78746,637130,606367,546949,502512,396235
1961,4763100000000.0,78746,667331,635207,572296,525894,423158
1962,4441620000000.0,78746,778114,746633,746013,674583,529000
1963,4762650000000.0,78746,573751,547903,481512,444176,356842
1964,15283400000000.0,78746,605000,582944,538892,494206,391279
1965,3374420000000.0,78746,684500,577400,542000,510071,392316
1966,16484900000000.0,78746,606838,579320,510346,470598,405317
1967,14266600000000.0,78746,925552,923562,941712,725000,738685
1968,16629000000000.0,78746,1045728,1078902,1050464,922628,841667
1969,16484900000000.0,78746,616804,588218,522388,481097,385654
1970,16484900000000.0,78746,618084,600000,485219,425000,375794
1971,3548190000000.0,78746,611863,583807,516418,475892,354188
1972,4166570000000.0,78746,1365632,1361204,1508752,1366261,1298676
1973,16629000000000.0,78746,1146242,1180343,1159140,1134968,1027472
1974,20458100000000.0,78746,1124216,1121703,1106708,1060000,1067245
1975,1400290000000.0,78746,843303,792324,652693,639639,536399
1976,3393310000000.0,78746,775982,726591,715075,617512,464709
1977,3559890000000.0,78746,893995,883873,869813,827604,735775
1978,16629000000000.0,78746,671058,636659,597945,548258,436832
1979,16629000000000.0,78746,1478694,1462382,951448,869025,770206
1980,16629000000000.0,78746,960079,1012982,984094,952200,874411
1981,16629000000000.0,78746,882410,876037,878201,756228,696763
1982,16778400000000.0,78746,3463662,3493795,3250297,1793500,803682
1983,4762660000000.0,78746,514028,510931,490000,432000,331748
1984,16709800000000.0,78751,186750,243750,191300,190160,204500
1985,16602500000000.0,78751,449000,491498,447929,371895,365331
1986,16602500000000.0,78751,595874,494309,459966,295731,268192
1987,16602500000000.0,78751,391307,373603,338645,293302,264390
1988,16602500000000.0,78751,417384,400549,370005,315253,289401
1989,16602500000000.0,78751,440107,397545,337113,314801,325881
1990,16709800000000.0,78751,397817,357832,324194,283186,249928
1991,16709800000000.0,78751,402170,378175,329098,287855,251206
1992,15289900000000.0,78751,417051,373633,336289,283666,264774
1993,16709800000000.0,78751,369300,334013,290756,259938,253876
1994,16709800000000.0,78751,381595,348536,313056,294222,267376
1995,1087560000000.0,78751,392197,357801,322657,282110,264939
1996,16542300000000.0,78751,418100,371012,343523,315506,272777
1997,15352800000000.0,78751,574130,474195,455727,375259,323537
1998,16542300000000.0,78751,384885,371713,333466,312478,226168
1999,4759230000000.0,78751,578016,480715,436877,364168,338506
2000,16602500000000.0,78751,566374,424717,411062,348000,349296
2001,16602500000000.0,78751,400759,395713,367580,313556,277850
2002,16602500000000.0,78751,390535,415622,387553,323869,288346
2003,16602500000000.0,78751,482935,456838,365000,357976,382445
2004,15058800000000.0,78751,374140,353417,310383,283674,301282
2005,3368950000000.0,78751,391306,373452,299484,265889,274862
2006,16602500000000.0,78751,519100,487000,433812,438560,417463
2007,3451010000000.0,78751,573000,523028,455935,438958,416019
2008,16709800000000.0,78751,412325,391963,360014,308260,278091
2009,16709800000000.0,78751,658365,644528,566597,480000,504739
2010,16709800000000.0,78751,394380,382914,352414,302940,274165
2011,16709800000000.0,78751,379024,335442,281670,253419,243234
2012,16709800000000.0,78751,523856,411499,414197,346188,291698
2013,16709800000000.0,78751,410366,388636,359194,307951,260695
2014,4777460000000.0,78751,752236,687785,641719,501454,264257
2015,3572730000000.0,78751,718518,602067,569391,460449,350538
2016,16633400000000.0,78751,442686,413852,397989,322569,320075
2017,1087560000000.0,78751,501489,432581,411273,344141,317765
2018,3591580000000.0,78751,522236,428478,381902,325222,308237
2019,1087560000000.0,78751,570000,592529,510410,425046,391817
2020,3419870000000.0,78751,403040,376203,341670,295419,292737
2021,16633400000000.0,78751,438932,437119,416650,347905,347981
2022,16709800000000.0,78751,411850,405040,371974,307309,294324
2023,16709700000000.0,78751,591596,491628,465347,383087,354434
2024,4175810000000.0,78751,396459,365034,328256,286029,287092
2025,3588050000000.0,78751,451741,386559,345000,342900,320124
2026,16709700000000.0,78751,391792,383612,384011,325058,308286
2027,1087560000000.0,78751,474648,408026,402833,335244,340877
2028,16709800000000.0,78751,409756,380432,372334,345176,398098
2029,16633400000000.0,78751,653646,521063,507741,411669,380812
2030,16633400000000.0,78751,381908,316146,250100,278491,278974
2031,16709800000000.0,78751,395930,382655,349181,300676,294304
2032,16709800000000.0,78751,412378,361267,316526,283443,323572
2033,16709800000000.0,78751,437905,435379,410547,343633,344581
2034,14041400000000.0,78751,428523,419454,378121,320935,337833
2035,16633400000000.0,78751,477000,427670,389736,353231,327464
2036,4779140000000.0,78751,508094,493173,449991,373454,333361
2037,16709800000000.0,78751,374484,346024,308222,277979,304059
2038,16633400000000.0,78751,409526,387212,354482,304387,323735
2039,16633400000000.0,78751,391410,397452,366400,312730,326977
2040,2659790000000.0,78751,526197,499698,435857,373835,311406
2041,16633400000000.0,78751,430830,423370,382826,324228,310101
2042,2778140000000.0,78751,443604,445050,421804,351513,299716
2043,3582500000000.0,78751,793786,671416,187500,231245,252048
2044,3583120000000.0,78751,406493,382063,348491,300194,318831
2045,3583100000000.0,78751,475000,416629,388725,328358,326256
2046,16709800000000.0,78751,476773,470561,441875,371187,319621
2047,15363200000000.0,78751,468491,445916,416798,379594,323722
2048,16633400000000.0,78751,340803,319793,296006,267519,286537
2049,3582510000000.0,78751,418526,408924,357138,309329,300633
2050,4171820000000.0,78751,346576,330533,318106,285308,289538
2051,3583100000000.0,78751,377700,372643,338024,294420,290524
2052,16709800000000.0,78751,411067,389828,360607,308675,302959
2053,16709800000000.0,78751,410752,358507,332830,294856,328766
2054,3590210000000.0,78751,417281,375512,379562,334120,352646
2055,15009300000000.0,78751,611564,699334,649114,516254,469544
2056,3583110000000.0,78751,405313,374908,348703,333343,309085
2057,16633400000000.0,78751,336509,276054,245000,241360,336770
2058,16633400000000.0,78751,433560,397218,359230,313336,314850
2059,16633400000000.0,78751,375961,295000,292483,260988,242200
2060,4777360000000.0,78751,680554,608114,543623,557888,412898
2061,16633400000000.0,78751,355834,411324,372567,324547,147498
2062,16710300000000.0,78751,348506,368590,319449,367453,322607
2063,22464200000000.0,78751,865099,817896,697712,649718,549125
2064,3571570000000.0,78751,764259,694313,592013,568675,539642
2065,15352400000000.0,78751,527110,468377,434599,391740,359504
2066,3447850000000.0,78751,654806,591432,609835,584600,460661
2067,286329000000.0,78751,501917,483829,450000,473124,455941
2068,3571570000000.0,78751,647977,497452,510000,501896,433213
2069,16710300000000.0,78751,567422,512475,477530,441291,331569
2070,16633400000000.0,78751,612126,577000,536517,513807,417398
2071,16710300000000.0,78751,840000,795540,667521,569079,583313
2072,16633400000000.0,78751,617510,583137,565000,585715,432541
2073,4777390000000.0,78751,545690,487978,450761,404046,380447
2074,16633400000000.0,78751,552902,535809,479243,410470,289100
2075,16633400000000.0,78751,409137,467802,419225,368458,326721
2076,3447830000000.0,78751,658037,583308,534631,499280,420021
2077,16633400000000.0,78751,433534,513927,433816,430380,369977
2078,3448290000000.0,78751,706863,635558,587869,546105,372232
2079,16710300000000.0,78751,369846,442999,408475,360933,319312
2080,16710300000000.0,78751,397391,467905,399681,361999,333409
2081,4195730000000.0,78751,556239,479041,492000,425000,353096
2082,14417400000000.0,78751,688843,651457,621025,565669,536100
2083,16710300000000.0,78751,928628,837922,749727,397205,393142
2084,3448310000000.0,78751,407988,484532,448059,381385,303769
2085,16633400000000.0,78751,456122,524887,473358,413851,448737
2086,2172000000000.0,78751,593893,599622,572414,503814,430000
2087,2172000000000.0,78751,542192,484618,447266,401384,350892
2088,188921000000.0,78751,667806,609895,550793,475483,397746
2089,14229700000000.0,78751,560000,573508,546375,464963,416994
2090,3572200000000.0,78751,711987,638307,592391,550649,551483
2091,16633400000000.0,78751,402944,408853,359287,326764,268739
2092,16710300000000.0,78751,750998,685195,588025,511339,502257
2093,16633400000000.0,78751,458585,529066,413490,409601,394464
2094,4169500000000.0,78751,524234,477543,472719,419500,331653
2095,16710300000000.0,78751,599844,539998,500494,441910,338911
2096,16710300000000.0,78751,603338,543538,503840,444769,436645
2097,4462770000000.0,78751,756002,703014,663904,569836,524935
2098,16710400000000.0,78751,695052,679513,641232,590985,556740
2099,16633400000000.0,78751,341981,367225,330240,308093,253528
2100,188922000000.0,78751,879122,808269,684771,591196,391164
2101,20495400000000.0,78751,1046941,980866,768225,755406,554255
2102,16710400000000.0,78751,612510,564787,535832,483510,456097
2103,16710400000000.0,78751,828582,741619,680799,609614,519788
2104,16633400000000.0,78751,465058,400000,366000,346000,217863
2105,14315100000000.0,78751,384301,425649,369273,333491,209800
2106,16633400000000.0,78751,808886,708154,663607,641500,560252
2107,16633400000000.0,78751,863174,835508,763097,602683,493032
2108,2172000000000.0,78751,394483,460042,414564,371592,335653
2109,14277300000000.0,78751,413076,510000,457873,399994,364583
2110,16633400000000.0,78751,458554,464662,387434,338764,349396
2111,1466680000000.0,78751,622000,600674,496442,479469,478703
2112,1466680000000.0,78751,1069866,980844,897047,824476,625460
2113,16710300000000.0,78751,388108,432109,393849,350694,231550
2114,188922000000.0,78751,653000,665020,602629,549463,453239
2115,14698400000000.0,78751,883477,842466,721561,688296,644627
2116,16710300000000.0,78751,401780,455314,404428,358100,310429
2117,16633400000000.0,78751,596595,570996,585214,491698,349109
2118,16710300000000.0,78751,613337,632718,542829,493700,407478
2119,2778160000000.0,78751,393998,442107,388776,347143,307540
2120,3447780000000.0,78751,602038,642326,559240,504893,399252
2121,2172550000000.0,78751,558143,503585,487149,474698,363212
2122,4169480000000.0,78751,670331,600466,551976,518777,389083
2123,4463890000000.0,78751,507412,494512,522656,433604,341331
2124,3451020000000.0,78751,450626,508166,449014,383572,321307
2125,2778160000000.0,78751,605698,552146,507350,422645,340827
2126,15852300000000.0,78751,647786,578810,533876,504997,402423
2127,788462000000.0,78751,569160,521173,465652,395486,331183
2128,16633400000000.0,78751,1134954,1017565,886879,771720,691813
2129,3451380000000.0,78751,523676,469917,388581,349204,295533
2130,16710300000000.0,78751,773378,629427,611065,623405,556021
2131,2778160000000.0,78751,384912,363926,329915,253960,269084
2132,16710300000000.0,78751,362554,324184,263824,246552,238952
2133,3572180000000.0,78751,492904,437272,388000,346771,328578
2134,16710300000000.0,78751,386788,370708,248754,230378,273583
2135,16710300000000.0,78751,924122,833393,728537,684210,653240
2136,16710300000000.0,78751,565496,509285,538191,477000,480331
2137,16633400000000.0,78751,492901,433808,388362,413897,334631
2138,16710300000000.0,78751,882170,745000,720169,629906,596656
2139,14643100000000.0,78751,736333,667486,590055,550255,399117
2140,16710300000000.0,78751,381787,357655,322482,281987,281862
2141,16710300000000.0,78751,583357,461116,460411,427000,346731
2142,3582500000000.0,78751,523459,512028,484325,437630,362759
2143,2778160000000.0,78751,950274,797753,705000,536738,595438
2144,16710300000000.0,78751,882331,793249,692304,618374,659912
2145,16710300000000.0,78751,403225,506280,462773,398000,360461
2146,16633400000000.0,78751,399971,489018,452524,393254,341714
2147,16633400000000.0,78751,431781,483574,421747,377723,366880
2148,16633400000000.0,78751,44581,75665,88071,61649,35458
2149,16710300000000.0,78751,675064,631886,557944,487142,449070
2150,16633400000000.0,78751,554319,639027,543782,463147,428080
2151,5075680000000.0,78751,992175,843367,766697,777167,659488
2152,3552270000000.0,78751,394733,405142,375353,318997,298555
2153,14229700000000.0,78751,809401,741297,661413,589929,540266
2154,3451060000000.0,78751,707501,647502,576024,502226,455836
2155,5076290000000.0,78751,455715,430762,423689,389500,393984
2156,875840000000.0,78751,339000,316376,279396,280063,274622
2157,3582540000000.0,78751,939456,897638,807897,676971,642883
2158,3581990000000.0,78751,552145,499535,465711,448721,436290
2159,16710400000000.0,78751,817564,742234,652987,578986,376458
2160,16710300000000.0,78751,470390,457663,435842,390787,377142
2161,16710300000000.0,78751,419884,402695,385000,344805,313012
2162,82689348453.0,78751,382127,340709,302401,267930,278328
2163,16633400000000.0,78751,997813,907358,856970,764047,510323
2164,16633400000000.0,78751,747406,691007,628219,597384,407393
2165,2778160000000.0,78751,1440658,1329807,1117782,980889,1048730
2166,4763700000000.0,78751,404335,378400,347066,299196,303392
2167,2172000000000.0,78751,394000,381031,350184,301379,301291
2168,14282000000000.0,78751,390773,375681,343842,296939,289186
2169,16710300000000.0,78751,474000,466708,422788,400904,336553
2170,16710300000000.0,78751,447392,535116,468247,404491,350350
2171,16710300000000.0,78751,469465,475078,444798,395565,332864
2172,14771100000000.0,78751,394061,429565,388903,347232,302365
2173,16710400000000.0,78751,736015,659940,612621,545536,439831
2174,4166670000000.0,78751,973346,927158,860054,684538,743202
2175,16633400000000.0,78751,647616,585888,499452,441117,393857
2176,5057940000000.0,78751,376206,346462,309218,272702,275241
2177,14282000000000.0,78751,646378,529786,481415,405000,452524
2178,4762790000000.0,78751,370685,393289,361555,309339,298163
2179,82689248453.0,78751,376431,331040,290942,259909,271088
2180,4462780000000.0,78751,504302,472000,463000,475600,376481
2181,4462790000000.0,78751,475000,510953,470785,419291,350650
2182,16710400000000.0,78751,486398,431022,391451,345036,343639
2183,3445890000000.0,78751,717192,690763,480704,418992,399870
2184,16633400000000.0,78751,488345,432893,393398,371821,292440
2185,16710400000000.0,78751,530736,524710,453887,400221,382893
2186,524364000000.0,78751,391810,357144,321878,281564,285726
2187,15422700000000.0,78751,333902,295815,268529,299015,296422
2188,2778160000000.0,78751,415334,397069,365958,312420,297619
2189,16710400000000.0,78751,612053,566139,486480,515282,531362
2190,3375850000000.0,78751,466802,424639,392823,347552,319852
2191,16710400000000.0,78751,518000,500339,483000,436356,396350
2192,3445320000000.0,78751,450000,564445,492910,408787,320086
2193,3421220000000.0,78751,863724,825757,735663,558091,701470
2194,14560500000000.0,78751,361052,333973,315103,334184,313334
2195,5306470000000.0,78751,350583,328000,273685,258988,238752
2196,14560500000000.0,78751,410917,389573,357231,306312,302158
2197,524365000000.0,78751,533188,525203,461349,379194,397358
2198,16710400000000.0,78751,809888,778396,677897,539528,565344
2199,4778180000000.0,78751,521502,635851,530906,507794,500281
2200,4173390000000.0,78751,396895,443109,402766,339177,264327
2201,2988440000000.0,78751,834554,798926,737023,598689,651230
2202,3546430000000.0,78751,549232,506370,493184,489850,417116
2203,1466680000000.0,78751,881075,650730,725640,733602,521866
2204,16487900000000.0,78751,672156,577057,558778,457144,398209
2205,3372180000000.0,78751,440091,441439,359643,332272,316708
2206,3548570000000.0,78751,358273,340616,302289,267852,273383
2207,16710300000000.0,78751,727998,671645,594291,516260,489292
2208,1012560000000.0,78751,607901,569222,482120,427000,456665
2209,875840000000.0,78751,351594,388403,358916,307491,275158
2210,16710300000000.0,78751,372076,351124,341241,329267,304333
2211,3546860000000.0,78751,417891,403379,355492,306514,300291
2212,16710300000000.0,78751,641342,568998,514887,472787,487416
2213,15294000000000.0,78751,563508,468436,412090,405402,389741
2214,2778160000000.0,78751,430956,504833,445558,386890,335000
2215,16633400000000.0,78751,573000,543694,538220,452500,343309
2216,16633400000000.0,78751,407223,489925,445442,386809,335344
2217,3383650000000.0,78751,786130,777053,688457,526000,581932
2218,16710300000000.0,78751,818045,749600,671330,571978,543232
2219,3559980000000.0,78751,667687,682157,562526,479603,505141
2220,14560500000000.0,78751,348000,374140,339270,293739,288668
2221,188921000000.0,78751,454000,456309,461932,415885,345861
2222,2778160000000.0,78751,567000,548238,510000,468804,475530
2223,4198190000000.0,78751,489947,438053,401399,360378,292893
2224,16633400000000.0,78751,456668,421093,381109,338213,285715
2225,16710300000000.0,78751,933733,860728,734459,620043,583954
2226,14771100000000.0,78751,447429,532792,491862,419304,356054
2227,2778160000000.0,78751,781254,701995,634170,632538,430131
2228,16710400000000.0,78751,484518,573081,525925,450648,430710
2229,188921000000.0,78751,1182344,1067434,907946,897306,1100392
2230,16710300000000.0,78751,1215252,1116671,919214,936561,940000
2231,4761770000000.0,78751,344501,340845,288500,254236,238704
2232,3382380000000.0,78751,609000,548000,466386,424576,437781
2233,16633400000000.0,78751,646841,602636,549004,497100,443250
2234,4446610000000.0,78751,393828,360568,368432,326902,248000
2235,3451740000000.0,78751,1317772,1226333,1092546,987763,1038072
2236,3568180000000.0,78751,807340,771165,684106,553874,552991
2237,3381780000000.0,78751,406754,382507,351932,302602,320273
2238,16633400000000.0,78751,363000,428576,389000,345875,316403
2239,3379810000000.0,78751,563744,620029,596773,463247,401923
2240,82689848453.0,78751,421318,415831,378173,326596,320813
2241,4466720000000.0,78751,726793,738015,659638,540000,516561
2242,14771100000000.0,78751,617596,560671,507466,441133,336333
2243,4163270000000.0,78751,896108,862764,789839,621355,603694
2244,16633400000000.0,78751,537431,476424,432992,447602,384233
2245,5053170000000.0,78751,388863,352142,334480,290386,300461
2246,875841000000.0,78751,371333,322388,282947,254313,267234
2247,4759980000000.0,78751,403154,369581,300114,308456,270369
2248,2778160000000.0,78751,402996,376129,343080,297311,291820
2249,875840000000.0,78751,374408,358097,304937,270802,292333
2250,2778160000000.0,78751,374253,377030,325868,285400,283254
2251,16633400000000.0,78751,705198,630338,561182,605821,626517
2252,16487900000000.0,78751,773694,742653,722789,588760,545644
2253,82690148453.0,78751,482055,477802,384715,339275,363054
2254,4455210000000.0,78751,827000,852217,759521,602288,577843
2255,16710400000000.0,78751,999984,956673,844734,738814,708837
2256,3417990000000.0,78751,447952,432480,407176,341273,328004
2257,875215000000.0,78751,496280,450930,412796,345207,313542
2258,14325200000000.0,78751,471000,431147,390148,375942,384397
2259,16633400000000.0,78751,1159400,1070845,924845,884147,903578
2260,16487900000000.0,78751,572282,553736,494319,436368,343237
2261,4152130000000.0,78751,376000,360638,307142,288881,311502
2262,4774590000000.0,78751,417133,446777,379882,337420,272030
2263,16633400000000.0,78751,637849,594826,546002,504310,534802
2264,82689448453.0,78751,398271,373310,300000,277064,262258
2265,16487900000000.0,78751,605495,681686,625878,628216,603074
2266,24190300000000.0,78751,97500,97500,62500,40000,40000
2267,14282000000000.0,78751,366513,314207,259862,238153,224858
2268,14282000000000.0,78751,401930,374319,342227,295809,281530
2269,16633400000000.0,78751,417023,399936,330030,287271,284793
2270,4781420000000.0,78751,1280191,1182671,971626,830336,871109
2271,875840000000.0,78751,407598,383939,353630,303791,296319
2272,16710300000000.0,78751,380110,367593,360542,282592,285093
2273,16487900000000.0,78751,668502,645177,553211,469748,398032
2274,16633400000000.0,78751,671059,597544,547644,474120,488299
2275,16633400000000.0,78751,406647,366708,306578,288026,269100
2276,16487900000000.0,78751,524300,509353,468462,402923,336956
2277,286329000000.0,78751,775000,749386,744000,649694,561388
2278,16633400000000.0,78751,598068,591472,560000,516728,452717
2279,16633400000000.0,78751,1150666,1035946,907959,813367,759054
2280,16710300000000.0,78751,421250,407111,378285,321049,309419
2281,3375850000000.0,78751,444427,422064,383667,353517,342741
2282,20669600000000.0,78751,523642,358329,378262,321255,280000
2283,16487900000000.0,78751,595676,577647,466400,440000,466592
2284,82762948453.0,78751,1014062,937892,770136,656433,646052
2285,2931540000000.0,78751,412000,380926,346785,312151,339798
2286,16710300000000.0,78751,567821,488929,468501,368407,309206
2287,875841000000.0,78751,396542,378881,376404,326882,362898
2288,4777330000000.0,78751,433002,508305,463362,399354,346165
2289,16633400000000.0,78751,379682,353433,317479,278485,278431
2290,5371010000000.0,78751,399670,363969,336553,291173,275884
2291,2778160000000.0,78751,812808,744569,635134,544420,515697
2292,16633500000000.0,78751,409327,438594,411302,384553,329386
2293,16633400000000.0,78751,452512,419208,410455,366473,338087
2294,4777420000000.0,78751,606243,535283,480109,477796,316378
2295,215736000000.0,78751,414114,395237,321638,253000,269586
2296,16633400000000.0,78751,560492,610350,496430,454656,305288
2297,3567710000000.0,78751,522304,509678,444134,390580,328920
2298,16633400000000.0,78751,458934,440284,410264,349060,331800
2299,16633400000000.0,78751,543206,509586,425362,391449,401671
2300,2778160000000.0,78751,717735,653243,592579,588520,568370
2301,15854800000000.0,78751,356535,365789,332130,326271,261456
2302,16710400000000.0,78751,559813,538191,503060,443864,359191
2303,16710400000000.0,78751,392363,337632,314613,362044,210000
2304,16633400000000.0,78751,807378,776773,675547,557877,518677
2305,16710300000000.0,78751,380450,337863,289774,266881,284002
2306,4171780000000.0,78751,504889,448785,409949,355855,332751
2307,2976340000000.0,78751,413446,299280,338195,292986,287676
2308,16633400000000.0,78751,394095,442272,388970,347279,308035
2309,16633400000000.0,78751,848000,876988,740626,363477,327846
2310,4761790000000.0,78751,548222,449865,397954,356483,344343
2311,16633400000000.0,78751,410368,388640,330956,307689,316097
2312,15057200000000.0,78751,438064,516897,458677,396074,338278
2313,16710400000000.0,78751,430438,377885,359530,346273,330453
2314,15832300000000.0,78751,411792,449644,400308,360648,328169
2315,16633400000000.0,78751,329000,287500,270000,260234,293200
2316,524363000000.0,78751,375704,345452,308021,271865,298863
2317,3491980000000.0,78751,405616,380576,349644,301001,326528
2318,14531400000000.0,78751,538492,452512,391590,356746,367612
2319,16710300000000.0,78751,377673,341275,279382,265724,269288
2320,2778160000000.0,78751,434081,405451,355981,323967,297960
2321,4759180000000.0,78751,328600,267538,243000,230000,283423
2322,14847400000000.0,78751,450625,405845,394396,361729,311495
2323,14847400000000.0,78751,490700,480018,430928,370320,304901
2324,16710400000000.0,78751,641000,638398,566403,531250,566137
2325,15058900000000.0,78751,882352,810436,717733,621242,613251
2326,14847400000000.0,78751,479521,424111,404963,370551,300518
2327,3463110000000.0,78751,698000,722079,625061,529461,519505
2328,16769900000000.0,78751,631000,551405,503083,187500,225000
2329,16710400000000.0,78751,490989,602188,494026,457425,451342
2330,3454830000000.0,78751,518644,461998,403164,370775,368285
2331,4153110000000.0,78751,390837,360346,324739,287317,280822
2332,16710300000000.0,78751,378726,362560,385197,325888,312374
2333,15120500000000.0,78751,468478,435051,398046,358858,295876
2334,16710300000000.0,78751,551991,544919,486748,475000,446184
2335,15352500000000.0,78751,643353,643353,586981,502367,478763
2336,16633500000000.0,78751,727120,701836,662965,529075,599732
2337,16633500000000.0,78751,55213,111013,87000,256407,33151
2338,16633400000000.0,78751,715932,729846,626282,556364,565183
2339,16710400000000.0,78751,408042,466116,413953,365076,320389
2340,14468000000000.0,78751,443952,468214,439143,369275,363369
2341,4448580000000.0,78751,653000,643119,692658,337825,302015
2342,4157680000000.0,78751,387000,446244,451432,391003,338322
2343,2948050000000.0,78751,644719,750907,595524,622839,566564
2344,5060770000000.0,78751,464000,485610,429739,409721,352868
2345,875840000000.0,78751,486994,393594,350448,301563,290793
2346,5086790000000.0,78751,407328,383481,350142,301349,296015
2347,2778160000000.0,78751,675494,576493,566138,446294,498734
2348,14237000000000.0,78751,396382,780540,401252,361022,298614
2349,3450670000000.0,78751,470411,440000,428926,482919,335819
2350,16633400000000.0,78751,427276,417337,365779,312295,332597
2351,4779130000000.0,78751,761459,759261,715268,603738,577890
2352,1307470000000.0,78751,497489,388519,363058,306576,266915
2353,3582480000000.0,78751,575554,564570,516823,455061,360181
2354,2778160000000.0,78751,335379,319500,278239,251284,294751
2355,82690348453.0,78751,398937,374419,335062,287849,247094
2356,188922000000.0,78751,603173,597189,505527,486397,382807
2357,16633500000000.0,78751,472985,488191,450988,404218,335279
2358,16633400000000.0,78751,399919,364381,331793,288760,320726
2359,3451070000000.0,78751,641748,342662,455756,417585,345544
2360,14771200000000.0,78751,391758,369877,325130,275000,289032
2361,188922000000.0,78751,499202,484045,428109,407819,408963
2362,16710400000000.0,78751,838445,754714,659100,727258,821560
2363,4783980000000.0,78751,806324,770225,683388,553372,459298
2364,65827848453.0,78751,850992,785004,707287,587117,642061
2365,5085640000000.0,78751,417500,486596,433362,402102,482180
2366,4171820000000.0,78751,493367,546942,467276,424694,366834
2367,188922000000.0,78751,778093,703355,614571,549080,547601
2368,16633500000000.0,78751,539578,468228,461236,422366,388748
2369,3548430000000.0,78751,854374,729511,668524,631812,545000
2370,3583100000000.0,78751,717389,657567,669856,439623,291101
2371,14226500000000.0,78751,444143,436346,398748,375545,342552
2372,4463880000000.0,78751,1147571,1048036,922266,917880,795497
2373,188922000000.0,78751,595216,535552,495946,438447,354226
2374,4456840000000.0,78751,695120,667361,583290,483303,450499
2375,16710400000000.0,78751,537163,569313,515677,435974,357430
2376,82690448453.0,78751,527890,471923,421840,351538,332312
2377,16633400000000.0,78751,516925,518655,478659,425286,410915
2378,16710400000000.0,78751,455956,547450,506610,416761,352392
2379,188923000000.0,78751,529180,472119,434251,391475,388720
2380,4165910000000.0,78751,387617,431277,378995,340296,305400
2381,16633400000000.0,78751,469225,463418,453705,385125,343799
2382,188923000000.0,78751,676412,661788,606837,594235,601716
2383,16633400000000.0,78751,676516,652590,553956,487146,443390
2384,188923000000.0,78751,816729,755469,693000,694033,595994
2385,3374010000000.0,78751,519406,424055,375053,322116,248580
2386,16633400000000.0,78751,763298,803248,708700,578590,506590
2387,3370550000000.0,78751,640326,546364,502000,518359,411360
2388,4763650000000.0,78751,395224,362938,328744,286371,286124
2389,16633400000000.0,78751,662966,561892,536268,444170,467851
2390,5082930000000.0,78751,851794,814234,745754,633028,595842
2391,3582510000000.0,78751,802913,757317,697142,635607,582224
2392,3374810000000.0,78751,386770,376163,369568,380000,298392
2393,188923000000.0,78751,771150,714929,618534,550822,512493
2394,16487900000000.0,78751,434000,524743,490242,419601,354481
2395,14819100000000.0,78751,366375,343724,299483,282280,286722
2396,524364000000.0,78751,453790,373301,333856,281512,216665
2397,4152180000000.0,78751,421579,503291,450674,399609,392799
2398,82689548453.0,78751,425030,413286,391302,357049,330458
2399,188923000000.0,78751,496549,458847,456787,404100,368317
2400,16633400000000.0,78751,405329,404876,378441,321158,292140
2401,16490400000000.0,78751,639446,618800,584645,525058,485719
2402,16602500000000.0,78751,575000,575000,614784,522281,439988
2403,2987940000000.0,78751,408143,466114,400000,367057,330212
2404,16487900000000.0,78751,405930,408780,382000,351042,321060
2405,16633400000000.0,78751,458124,510543,471184,361039,482055
2406,4777270000000.0,78751,467000,508857,478885,428950,349395
2407,14771200000000.0,78751,502848,408259,382451,323966,302913
